asv_id	sample	nreads
fa5e9bd7ded1de6bf5f4470c0f874510	EDNA94	12
fa5e9bd7ded1de6bf5f4470c0f874510	EDNA85	155
fa5e9bd7ded1de6bf5f4470c0f874510	EDNA95	22
fa5e9bd7ded1de6bf5f4470c0f874510	EDNA86	109
0d48b425258b9b16e6c71550c52a27b2	EDNA69	850
0d48b425258b9b16e6c71550c52a27b2	MB20	24
0d48b425258b9b16e6c71550c52a27b2	EDNA79	16
0d48b425258b9b16e6c71550c52a27b2	MB21	3
0d48b425258b9b16e6c71550c52a27b2	MB22	3
0d48b425258b9b16e6c71550c52a27b2	MB23	5
0d48b425258b9b16e6c71550c52a27b2	EDNA70	170
0d48b425258b9b16e6c71550c52a27b2	EDNA80	51
0d48b425258b9b16e6c71550c52a27b2	EDNA71	1176
0d48b425258b9b16e6c71550c52a27b2	MB17	976
0d48b425258b9b16e6c71550c52a27b2	EDNA81	44
0d48b425258b9b16e6c71550c52a27b2	MB18	655
0d48b425258b9b16e6c71550c52a27b2	EDNA73	1283
0d48b425258b9b16e6c71550c52a27b2	MB19	602
0d48b425258b9b16e6c71550c52a27b2	EDNA74	358
0d48b425258b9b16e6c71550c52a27b2	EDNA93	5
0d48b425258b9b16e6c71550c52a27b2	EDNA84	14
0d48b425258b9b16e6c71550c52a27b2	EDNA75	445
0d48b425258b9b16e6c71550c52a27b2	EDNA85	14
0d48b425258b9b16e6c71550c52a27b2	EDNA67	654
0d48b425258b9b16e6c71550c52a27b2	EDNA68	575
9ea648a55da2d93583319584d68b122c	MB21	5
9ea648a55da2d93583319584d68b122c	EDNA40	2
9ea648a55da2d93583319584d68b122c	MB22	1
9ea648a55da2d93583319584d68b122c	MB13	5
9ea648a55da2d93583319584d68b122c	MB24	1
9ea648a55da2d93583319584d68b122c	EDNA70	55
9ea648a55da2d93583319584d68b122c	EDNA43	4
9ea648a55da2d93583319584d68b122c	EDNA71	31
9ea648a55da2d93583319584d68b122c	EDNA44	7
9ea648a55da2d93583319584d68b122c	MB17	168
9ea648a55da2d93583319584d68b122c	EDNA45	4
9ea648a55da2d93583319584d68b122c	MB18	7492
9ea648a55da2d93583319584d68b122c	EDNA73	5
9ea648a55da2d93583319584d68b122c	MB19	42
9ea648a55da2d93583319584d68b122c	EDNA68	44
20cc384c9520f693460d865accaee2c9	EDNA87	133
20cc384c9520f693460d865accaee2c9	EDNA69	545
20cc384c9520f693460d865accaee2c9	MB20	15
20cc384c9520f693460d865accaee2c9	EDNA79	2
20cc384c9520f693460d865accaee2c9	MB22	20
20cc384c9520f693460d865accaee2c9	EDNA70	681
20cc384c9520f693460d865accaee2c9	EDNA71	611
20cc384c9520f693460d865accaee2c9	MB17	681
20cc384c9520f693460d865accaee2c9	EDNA81	92
20cc384c9520f693460d865accaee2c9	MB18	955
20cc384c9520f693460d865accaee2c9	EDNA73	55
20cc384c9520f693460d865accaee2c9	MB19	772
20cc384c9520f693460d865accaee2c9	EDNA74	1737
20cc384c9520f693460d865accaee2c9	EDNA75	849
20cc384c9520f693460d865accaee2c9	EDNA85	124
20cc384c9520f693460d865accaee2c9	EDNA67	5
20cc384c9520f693460d865accaee2c9	EDNA86	20
20cc384c9520f693460d865accaee2c9	EDNA68	478
003c426f2d720232c5fe0225a3d56183	MB22	138
003c426f2d720232c5fe0225a3d56183	EDNA23	7276
009894e66cf0d3859cdbe87211eb54db	EDNA46	22
009894e66cf0d3859cdbe87211eb54db	EDNA1	51
009894e66cf0d3859cdbe87211eb54db	EDNA47	35
009894e66cf0d3859cdbe87211eb54db	EDNA2	33
009894e66cf0d3859cdbe87211eb54db	EDNA60	2
009894e66cf0d3859cdbe87211eb54db	EDNA61	8
009894e66cf0d3859cdbe87211eb54db	EDNA48	5
009894e66cf0d3859cdbe87211eb54db	EDNA3	63
009894e66cf0d3859cdbe87211eb54db	EDNA62	6
009894e66cf0d3859cdbe87211eb54db	EDNA63	14
009894e66cf0d3859cdbe87211eb54db	EDNA7	3
009894e66cf0d3859cdbe87211eb54db	EDNA8	11
009894e66cf0d3859cdbe87211eb54db	EDNA80	142
009894e66cf0d3859cdbe87211eb54db	EDNA67	91
009894e66cf0d3859cdbe87211eb54db	EDNA81	59
009894e66cf0d3859cdbe87211eb54db	EDNA68	103
009894e66cf0d3859cdbe87211eb54db	EDNA82	9
009894e66cf0d3859cdbe87211eb54db	EDNA69	135
009894e66cf0d3859cdbe87211eb54db	EDNA83	2
009894e66cf0d3859cdbe87211eb54db	EDNA84	19
009894e66cf0d3859cdbe87211eb54db	EDNA85	71
009894e66cf0d3859cdbe87211eb54db	EDNA86	41
009894e66cf0d3859cdbe87211eb54db	EDNA87	29
009894e66cf0d3859cdbe87211eb54db	MB1	8
009894e66cf0d3859cdbe87211eb54db	MB2	5
009894e66cf0d3859cdbe87211eb54db	MB17	36
009894e66cf0d3859cdbe87211eb54db	MB18	32
009894e66cf0d3859cdbe87211eb54db	MB19	125
009894e66cf0d3859cdbe87211eb54db	EDNA11	1
009894e66cf0d3859cdbe87211eb54db	EDNA12	10
009894e66cf0d3859cdbe87211eb54db	EDNA13	5
009894e66cf0d3859cdbe87211eb54db	EDNA14	10
009894e66cf0d3859cdbe87211eb54db	EDNA15	1
009894e66cf0d3859cdbe87211eb54db	EDNA16	8
009894e66cf0d3859cdbe87211eb54db	EDNA17	8
009894e66cf0d3859cdbe87211eb54db	EDNA18	5
009894e66cf0d3859cdbe87211eb54db	EDNA31	236
009894e66cf0d3859cdbe87211eb54db	EDNA32	121
009894e66cf0d3859cdbe87211eb54db	EDNA33	61
009894e66cf0d3859cdbe87211eb54db	EDNA34	309
009894e66cf0d3859cdbe87211eb54db	EDNA35	68
009894e66cf0d3859cdbe87211eb54db	EDNA36	227
009894e66cf0d3859cdbe87211eb54db	EDNA39	1
009894e66cf0d3859cdbe87211eb54db	EDNA52	14
009894e66cf0d3859cdbe87211eb54db	EDNA53	11
009894e66cf0d3859cdbe87211eb54db	EDNA54	26
009894e66cf0d3859cdbe87211eb54db	EDNA55	14
009894e66cf0d3859cdbe87211eb54db	EDNA56	19
009894e66cf0d3859cdbe87211eb54db	EDNA70	346
009894e66cf0d3859cdbe87211eb54db	EDNA57	29
009894e66cf0d3859cdbe87211eb54db	EDNA71	327
009894e66cf0d3859cdbe87211eb54db	EDNA58	3
009894e66cf0d3859cdbe87211eb54db	EDNA59	5
009894e66cf0d3859cdbe87211eb54db	EDNA73	1186
009894e66cf0d3859cdbe87211eb54db	EDNA74	788
009894e66cf0d3859cdbe87211eb54db	EDNA75	953
009894e66cf0d3859cdbe87211eb54db	EDNA91	8
009894e66cf0d3859cdbe87211eb54db	EDNA92	15
009894e66cf0d3859cdbe87211eb54db	EDNA79	21
009894e66cf0d3859cdbe87211eb54db	EDNA93	34
009894e66cf0d3859cdbe87211eb54db	EDNA94	7
009894e66cf0d3859cdbe87211eb54db	EDNA95	22
009894e66cf0d3859cdbe87211eb54db	EDNA96	22
009894e66cf0d3859cdbe87211eb54db	EDNA97	9
009894e66cf0d3859cdbe87211eb54db	EDNA98	18
009894e66cf0d3859cdbe87211eb54db	MB20	5
009894e66cf0d3859cdbe87211eb54db	EDNA99	10
009894e66cf0d3859cdbe87211eb54db	MB22	3
009894e66cf0d3859cdbe87211eb54db	MB23	3
009894e66cf0d3859cdbe87211eb54db	EDNA25	11
009894e66cf0d3859cdbe87211eb54db	EDNA27	37
009894e66cf0d3859cdbe87211eb54db	EDNA40	299
009894e66cf0d3859cdbe87211eb54db	EDNA41	101
009894e66cf0d3859cdbe87211eb54db	EDNA42	209
009894e66cf0d3859cdbe87211eb54db	EDNA43	163
009894e66cf0d3859cdbe87211eb54db	EDNA44	74
009894e66cf0d3859cdbe87211eb54db	EDNA45	116
b965a35c76e17194a9117227f949fc70	EDNA69	50
b965a35c76e17194a9117227f949fc70	MB20	19
b965a35c76e17194a9117227f949fc70	MB21	74
b965a35c76e17194a9117227f949fc70	MB12	18
b965a35c76e17194a9117227f949fc70	MB22	4
b965a35c76e17194a9117227f949fc70	MB13	57
b965a35c76e17194a9117227f949fc70	MB23	1
b965a35c76e17194a9117227f949fc70	EDNA70	1370
b965a35c76e17194a9117227f949fc70	EDNA80	2
b965a35c76e17194a9117227f949fc70	EDNA71	1090
b965a35c76e17194a9117227f949fc70	MB17	987
b965a35c76e17194a9117227f949fc70	MB18	1820
b965a35c76e17194a9117227f949fc70	EDNA82	42
b965a35c76e17194a9117227f949fc70	EDNA73	40
b965a35c76e17194a9117227f949fc70	MB19	677
b965a35c76e17194a9117227f949fc70	EDNA84	5
b965a35c76e17194a9117227f949fc70	EDNA75	444
b965a35c76e17194a9117227f949fc70	EDNA67	245
b965a35c76e17194a9117227f949fc70	EDNA102	1
b965a35c76e17194a9117227f949fc70	MB7	76
b965a35c76e17194a9117227f949fc70	EDNA86	23
b965a35c76e17194a9117227f949fc70	EDNA68	33
87e6966b9555d2782fd1ada51b390494	EDNA96	48
87e6966b9555d2782fd1ada51b390494	EDNA87	21
87e6966b9555d2782fd1ada51b390494	EDNA97	35
87e6966b9555d2782fd1ada51b390494	EDNA79	8
87e6966b9555d2782fd1ada51b390494	EDNA98	7
87e6966b9555d2782fd1ada51b390494	EDNA40	762
87e6966b9555d2782fd1ada51b390494	EDNA13	3
87e6966b9555d2782fd1ada51b390494	EDNA99	13
87e6966b9555d2782fd1ada51b390494	EDNA41	658
87e6966b9555d2782fd1ada51b390494	EDNA14	9
87e6966b9555d2782fd1ada51b390494	EDNA60	9
87e6966b9555d2782fd1ada51b390494	EDNA42	1166
87e6966b9555d2782fd1ada51b390494	EDNA61	40
87e6966b9555d2782fd1ada51b390494	EDNA52	364
87e6966b9555d2782fd1ada51b390494	EDNA43	382
87e6966b9555d2782fd1ada51b390494	EDNA34	11
87e6966b9555d2782fd1ada51b390494	EDNA80	35
87e6966b9555d2782fd1ada51b390494	EDNA62	33
87e6966b9555d2782fd1ada51b390494	EDNA53	303
87e6966b9555d2782fd1ada51b390494	EDNA44	206
87e6966b9555d2782fd1ada51b390494	EDNA81	23
87e6966b9555d2782fd1ada51b390494	EDNA63	32
87e6966b9555d2782fd1ada51b390494	EDNA54	257
87e6966b9555d2782fd1ada51b390494	EDNA45	293
87e6966b9555d2782fd1ada51b390494	EDNA91	24
87e6966b9555d2782fd1ada51b390494	EDNA55	490
87e6966b9555d2782fd1ada51b390494	EDNA46	1
87e6966b9555d2782fd1ada51b390494	EDNA92	42
87e6966b9555d2782fd1ada51b390494	EDNA56	482
87e6966b9555d2782fd1ada51b390494	EDNA93	26
87e6966b9555d2782fd1ada51b390494	EDNA57	722
87e6966b9555d2782fd1ada51b390494	EDNA94	30
87e6966b9555d2782fd1ada51b390494	EDNA85	40
87e6966b9555d2782fd1ada51b390494	EDNA95	24
87e6966b9555d2782fd1ada51b390494	EDNA86	45
87e6966b9555d2782fd1ada51b390494	EDNA59	11
832d1e9c479124b5b6eb4a5448874e59	EDNA87	53
832d1e9c479124b5b6eb4a5448874e59	EDNA69	1099
832d1e9c479124b5b6eb4a5448874e59	MB20	19
832d1e9c479124b5b6eb4a5448874e59	EDNA79	22
832d1e9c479124b5b6eb4a5448874e59	MB21	2
832d1e9c479124b5b6eb4a5448874e59	EDNA70	235
832d1e9c479124b5b6eb4a5448874e59	EDNA80	23
832d1e9c479124b5b6eb4a5448874e59	EDNA71	448
832d1e9c479124b5b6eb4a5448874e59	MB17	846
832d1e9c479124b5b6eb4a5448874e59	EDNA81	50
832d1e9c479124b5b6eb4a5448874e59	MB18	417
832d1e9c479124b5b6eb4a5448874e59	EDNA73	119
832d1e9c479124b5b6eb4a5448874e59	MB19	569
832d1e9c479124b5b6eb4a5448874e59	EDNA74	291
832d1e9c479124b5b6eb4a5448874e59	EDNA75	653
832d1e9c479124b5b6eb4a5448874e59	EDNA94	15
832d1e9c479124b5b6eb4a5448874e59	EDNA85	21
832d1e9c479124b5b6eb4a5448874e59	EDNA67	721
832d1e9c479124b5b6eb4a5448874e59	EDNA68	691
83608a622119e8e2e039407373b9145a	MB8	21
83608a622119e8e2e039407373b9145a	MB10	8
83608a622119e8e2e039407373b9145a	MB9	191
83608a622119e8e2e039407373b9145a	MB20	44
83608a622119e8e2e039407373b9145a	MB11	8
83608a622119e8e2e039407373b9145a	MB21	7
83608a622119e8e2e039407373b9145a	MB12	40
83608a622119e8e2e039407373b9145a	EDNA13	51
83608a622119e8e2e039407373b9145a	MB22	15
83608a622119e8e2e039407373b9145a	MB13	224
83608a622119e8e2e039407373b9145a	EDNA99	141
83608a622119e8e2e039407373b9145a	EDNA41	2651
83608a622119e8e2e039407373b9145a	MB23	76
83608a622119e8e2e039407373b9145a	MB14	95
83608a622119e8e2e039407373b9145a	EDNA60	379
83608a622119e8e2e039407373b9145a	EDNA15	93
83608a622119e8e2e039407373b9145a	MB24	64
83608a622119e8e2e039407373b9145a	EDNA61	26
83608a622119e8e2e039407373b9145a	MB16	143
83608a622119e8e2e039407373b9145a	EDNA80	20
83608a622119e8e2e039407373b9145a	EDNA44	1379
83608a622119e8e2e039407373b9145a	MB2	309
83608a622119e8e2e039407373b9145a	MB4	107
83608a622119e8e2e039407373b9145a	EDNA56	37
83608a622119e8e2e039407373b9145a	EDNA57	20
83608a622119e8e2e039407373b9145a	MB6	32
83608a622119e8e2e039407373b9145a	EDNA49	1
83608a622119e8e2e039407373b9145a	EDNA59	10
311fae63469f94f7b2fa11cecf1f3b77	MB9	2713
311fae63469f94f7b2fa11cecf1f3b77	MB5	3465
49decb98c0b0a7a3a1c3c7c674466d84	EDNA46	134
49decb98c0b0a7a3a1c3c7c674466d84	EDNA1	91
49decb98c0b0a7a3a1c3c7c674466d84	EDNA47	179
49decb98c0b0a7a3a1c3c7c674466d84	EDNA2	68
49decb98c0b0a7a3a1c3c7c674466d84	EDNA48	106
49decb98c0b0a7a3a1c3c7c674466d84	EDNA3	118
49decb98c0b0a7a3a1c3c7c674466d84	EDNA62	4
49decb98c0b0a7a3a1c3c7c674466d84	EDNA63	1
49decb98c0b0a7a3a1c3c7c674466d84	EDNA7	31
49decb98c0b0a7a3a1c3c7c674466d84	EDNA8	43
49decb98c0b0a7a3a1c3c7c674466d84	EDNA9	29
49decb98c0b0a7a3a1c3c7c674466d84	EDNA81	11
49decb98c0b0a7a3a1c3c7c674466d84	EDNA83	5
49decb98c0b0a7a3a1c3c7c674466d84	EDNA85	6
49decb98c0b0a7a3a1c3c7c674466d84	EDNA87	1
49decb98c0b0a7a3a1c3c7c674466d84	EDNA10	16
49decb98c0b0a7a3a1c3c7c674466d84	EDNA11	64
49decb98c0b0a7a3a1c3c7c674466d84	EDNA12	37
49decb98c0b0a7a3a1c3c7c674466d84	EDNA13	18
49decb98c0b0a7a3a1c3c7c674466d84	EDNA14	22
49decb98c0b0a7a3a1c3c7c674466d84	EDNA15	7
49decb98c0b0a7a3a1c3c7c674466d84	EDNA16	28
49decb98c0b0a7a3a1c3c7c674466d84	EDNA17	19
49decb98c0b0a7a3a1c3c7c674466d84	EDNA18	55
49decb98c0b0a7a3a1c3c7c674466d84	EDNA31	40
49decb98c0b0a7a3a1c3c7c674466d84	EDNA32	9
49decb98c0b0a7a3a1c3c7c674466d84	EDNA33	11
49decb98c0b0a7a3a1c3c7c674466d84	EDNA34	20
49decb98c0b0a7a3a1c3c7c674466d84	EDNA35	69
49decb98c0b0a7a3a1c3c7c674466d84	EDNA36	36
49decb98c0b0a7a3a1c3c7c674466d84	EDNA39	1
49decb98c0b0a7a3a1c3c7c674466d84	EDNA52	5
49decb98c0b0a7a3a1c3c7c674466d84	EDNA53	19
49decb98c0b0a7a3a1c3c7c674466d84	EDNA54	10
49decb98c0b0a7a3a1c3c7c674466d84	EDNA55	16
49decb98c0b0a7a3a1c3c7c674466d84	EDNA56	11
49decb98c0b0a7a3a1c3c7c674466d84	EDNA57	22
49decb98c0b0a7a3a1c3c7c674466d84	EDNA58	6
49decb98c0b0a7a3a1c3c7c674466d84	EDNA91	24
49decb98c0b0a7a3a1c3c7c674466d84	EDNA92	6
49decb98c0b0a7a3a1c3c7c674466d84	EDNA79	8
49decb98c0b0a7a3a1c3c7c674466d84	EDNA93	48
49decb98c0b0a7a3a1c3c7c674466d84	EDNA94	12
49decb98c0b0a7a3a1c3c7c674466d84	EDNA95	15
49decb98c0b0a7a3a1c3c7c674466d84	EDNA96	27
49decb98c0b0a7a3a1c3c7c674466d84	EDNA97	15
49decb98c0b0a7a3a1c3c7c674466d84	EDNA98	2
49decb98c0b0a7a3a1c3c7c674466d84	EDNA99	3
49decb98c0b0a7a3a1c3c7c674466d84	EDNA22	258
49decb98c0b0a7a3a1c3c7c674466d84	EDNA23	691
49decb98c0b0a7a3a1c3c7c674466d84	EDNA24	821
49decb98c0b0a7a3a1c3c7c674466d84	EDNA25	702
49decb98c0b0a7a3a1c3c7c674466d84	EDNA26	167
49decb98c0b0a7a3a1c3c7c674466d84	EDNA27	334
49decb98c0b0a7a3a1c3c7c674466d84	EDNA40	399
49decb98c0b0a7a3a1c3c7c674466d84	EDNA41	286
49decb98c0b0a7a3a1c3c7c674466d84	EDNA42	362
49decb98c0b0a7a3a1c3c7c674466d84	EDNA43	312
49decb98c0b0a7a3a1c3c7c674466d84	EDNA44	116
49decb98c0b0a7a3a1c3c7c674466d84	EDNA45	188
9311294cacda678bf011ee0b84bb9cc6	MB8	51
9311294cacda678bf011ee0b84bb9cc6	MB10	2
9311294cacda678bf011ee0b84bb9cc6	EDNA96	1
9311294cacda678bf011ee0b84bb9cc6	MB9	218
9311294cacda678bf011ee0b84bb9cc6	EDNA31	29
9311294cacda678bf011ee0b84bb9cc6	EDNA22	18
9311294cacda678bf011ee0b84bb9cc6	EDNA13	2
9311294cacda678bf011ee0b84bb9cc6	MB13	92
9311294cacda678bf011ee0b84bb9cc6	EDNA32	38
9311294cacda678bf011ee0b84bb9cc6	EDNA23	23
9311294cacda678bf011ee0b84bb9cc6	EDNA14	142
9311294cacda678bf011ee0b84bb9cc6	EDNA33	8
9311294cacda678bf011ee0b84bb9cc6	EDNA24	38
9311294cacda678bf011ee0b84bb9cc6	EDNA1	2
9311294cacda678bf011ee0b84bb9cc6	EDNA15	5
9311294cacda678bf011ee0b84bb9cc6	EDNA43	5
9311294cacda678bf011ee0b84bb9cc6	EDNA34	28
9311294cacda678bf011ee0b84bb9cc6	EDNA2	8
9311294cacda678bf011ee0b84bb9cc6	EDNA25	1096
9311294cacda678bf011ee0b84bb9cc6	MB25	712
9311294cacda678bf011ee0b84bb9cc6	EDNA44	366
9311294cacda678bf011ee0b84bb9cc6	EDNA3	36
9311294cacda678bf011ee0b84bb9cc6	EDNA35	4
9311294cacda678bf011ee0b84bb9cc6	EDNA26	293
9311294cacda678bf011ee0b84bb9cc6	MB2	203
9311294cacda678bf011ee0b84bb9cc6	EDNA45	87
9311294cacda678bf011ee0b84bb9cc6	EDNA36	2183
9311294cacda678bf011ee0b84bb9cc6	EDNA27	67
9311294cacda678bf011ee0b84bb9cc6	EDNA46	9
9311294cacda678bf011ee0b84bb9cc6	MB4	4
9311294cacda678bf011ee0b84bb9cc6	EDNA92	1
9311294cacda678bf011ee0b84bb9cc6	EDNA7	21
9311294cacda678bf011ee0b84bb9cc6	MB6	151
9311294cacda678bf011ee0b84bb9cc6	EDNA94	1
9311294cacda678bf011ee0b84bb9cc6	EDNA8	34
9311294cacda678bf011ee0b84bb9cc6	EDNA9	18
9311294cacda678bf011ee0b84bb9cc6	EDNA95	2
9311294cacda678bf011ee0b84bb9cc6	EDNA10	73
15f4cbbc8ec0dc71bd34c0a1a180d81c	EDNA96	6
15f4cbbc8ec0dc71bd34c0a1a180d81c	EDNA87	9
15f4cbbc8ec0dc71bd34c0a1a180d81c	EDNA97	6
15f4cbbc8ec0dc71bd34c0a1a180d81c	EDNA79	73
15f4cbbc8ec0dc71bd34c0a1a180d81c	EDNA98	2
15f4cbbc8ec0dc71bd34c0a1a180d81c	EDNA40	1073
15f4cbbc8ec0dc71bd34c0a1a180d81c	EDNA41	711
15f4cbbc8ec0dc71bd34c0a1a180d81c	EDNA42	1045
15f4cbbc8ec0dc71bd34c0a1a180d81c	EDNA52	105
15f4cbbc8ec0dc71bd34c0a1a180d81c	EDNA43	434
15f4cbbc8ec0dc71bd34c0a1a180d81c	EDNA34	71
15f4cbbc8ec0dc71bd34c0a1a180d81c	EDNA80	162
15f4cbbc8ec0dc71bd34c0a1a180d81c	EDNA62	3
15f4cbbc8ec0dc71bd34c0a1a180d81c	EDNA53	66
15f4cbbc8ec0dc71bd34c0a1a180d81c	EDNA44	213
15f4cbbc8ec0dc71bd34c0a1a180d81c	EDNA35	52
15f4cbbc8ec0dc71bd34c0a1a180d81c	EDNA81	178
15f4cbbc8ec0dc71bd34c0a1a180d81c	EDNA54	81
15f4cbbc8ec0dc71bd34c0a1a180d81c	EDNA45	237
15f4cbbc8ec0dc71bd34c0a1a180d81c	EDNA36	76
15f4cbbc8ec0dc71bd34c0a1a180d81c	EDNA91	29
15f4cbbc8ec0dc71bd34c0a1a180d81c	EDNA82	43
15f4cbbc8ec0dc71bd34c0a1a180d81c	EDNA55	24
15f4cbbc8ec0dc71bd34c0a1a180d81c	EDNA46	461
15f4cbbc8ec0dc71bd34c0a1a180d81c	EDNA92	29
15f4cbbc8ec0dc71bd34c0a1a180d81c	EDNA83	33
15f4cbbc8ec0dc71bd34c0a1a180d81c	EDNA56	20
15f4cbbc8ec0dc71bd34c0a1a180d81c	EDNA47	345
15f4cbbc8ec0dc71bd34c0a1a180d81c	EDNA93	30
15f4cbbc8ec0dc71bd34c0a1a180d81c	EDNA84	34
15f4cbbc8ec0dc71bd34c0a1a180d81c	EDNA57	53
15f4cbbc8ec0dc71bd34c0a1a180d81c	EDNA48	279
15f4cbbc8ec0dc71bd34c0a1a180d81c	EDNA94	3
15f4cbbc8ec0dc71bd34c0a1a180d81c	EDNA85	18
15f4cbbc8ec0dc71bd34c0a1a180d81c	EDNA58	2
15f4cbbc8ec0dc71bd34c0a1a180d81c	EDNA95	9
15f4cbbc8ec0dc71bd34c0a1a180d81c	EDNA86	19
90a5131fb1973d4b29ea31383e28b143	EDNA96	58
90a5131fb1973d4b29ea31383e28b143	EDNA87	179
90a5131fb1973d4b29ea31383e28b143	EDNA69	406
90a5131fb1973d4b29ea31383e28b143	MB20	9
90a5131fb1973d4b29ea31383e28b143	MB21	21
90a5131fb1973d4b29ea31383e28b143	MB22	11
90a5131fb1973d4b29ea31383e28b143	EDNA50	1
90a5131fb1973d4b29ea31383e28b143	MB23	34
90a5131fb1973d4b29ea31383e28b143	MB24	11
90a5131fb1973d4b29ea31383e28b143	EDNA70	81
90a5131fb1973d4b29ea31383e28b143	EDNA80	55
90a5131fb1973d4b29ea31383e28b143	EDNA71	422
90a5131fb1973d4b29ea31383e28b143	MB17	1126
90a5131fb1973d4b29ea31383e28b143	MB18	896
90a5131fb1973d4b29ea31383e28b143	EDNA91	5
90a5131fb1973d4b29ea31383e28b143	EDNA73	301
90a5131fb1973d4b29ea31383e28b143	MB19	263
90a5131fb1973d4b29ea31383e28b143	EDNA92	25
90a5131fb1973d4b29ea31383e28b143	EDNA74	199
90a5131fb1973d4b29ea31383e28b143	EDNA94	207
90a5131fb1973d4b29ea31383e28b143	EDNA85	223
90a5131fb1973d4b29ea31383e28b143	EDNA67	359
90a5131fb1973d4b29ea31383e28b143	EDNA86	359
90a5131fb1973d4b29ea31383e28b143	EDNA68	768
8b0f27f6527817d316de0557aadeb637	EDNA46	120
8b0f27f6527817d316de0557aadeb637	EDNA1	7
8b0f27f6527817d316de0557aadeb637	EDNA60	17
8b0f27f6527817d316de0557aadeb637	EDNA47	99
8b0f27f6527817d316de0557aadeb637	EDNA2	5
8b0f27f6527817d316de0557aadeb637	EDNA61	41
8b0f27f6527817d316de0557aadeb637	EDNA48	52
8b0f27f6527817d316de0557aadeb637	EDNA3	17
8b0f27f6527817d316de0557aadeb637	EDNA62	19
8b0f27f6527817d316de0557aadeb637	EDNA63	25
8b0f27f6527817d316de0557aadeb637	EDNA7	4
8b0f27f6527817d316de0557aadeb637	EDNA8	5
8b0f27f6527817d316de0557aadeb637	EDNA9	3
8b0f27f6527817d316de0557aadeb637	EDNA80	47
8b0f27f6527817d316de0557aadeb637	EDNA81	48
8b0f27f6527817d316de0557aadeb637	EDNA82	4
8b0f27f6527817d316de0557aadeb637	EDNA83	4
8b0f27f6527817d316de0557aadeb637	EDNA85	63
8b0f27f6527817d316de0557aadeb637	EDNA86	29
8b0f27f6527817d316de0557aadeb637	EDNA87	22
8b0f27f6527817d316de0557aadeb637	EDNA10	2
8b0f27f6527817d316de0557aadeb637	EDNA11	12
8b0f27f6527817d316de0557aadeb637	EDNA12	2
8b0f27f6527817d316de0557aadeb637	EDNA13	67
8b0f27f6527817d316de0557aadeb637	EDNA14	90
8b0f27f6527817d316de0557aadeb637	EDNA15	37
8b0f27f6527817d316de0557aadeb637	EDNA16	3
8b0f27f6527817d316de0557aadeb637	EDNA17	15
8b0f27f6527817d316de0557aadeb637	EDNA18	13
8b0f27f6527817d316de0557aadeb637	EDNA31	74
8b0f27f6527817d316de0557aadeb637	EDNA32	33
8b0f27f6527817d316de0557aadeb637	EDNA33	10
8b0f27f6527817d316de0557aadeb637	EDNA34	281
8b0f27f6527817d316de0557aadeb637	EDNA35	148
8b0f27f6527817d316de0557aadeb637	EDNA36	161
8b0f27f6527817d316de0557aadeb637	EDNA52	47
8b0f27f6527817d316de0557aadeb637	EDNA53	33
8b0f27f6527817d316de0557aadeb637	EDNA54	53
8b0f27f6527817d316de0557aadeb637	EDNA55	62
8b0f27f6527817d316de0557aadeb637	EDNA56	30
8b0f27f6527817d316de0557aadeb637	EDNA57	76
8b0f27f6527817d316de0557aadeb637	EDNA58	69
8b0f27f6527817d316de0557aadeb637	EDNA59	21
8b0f27f6527817d316de0557aadeb637	EDNA73	44
8b0f27f6527817d316de0557aadeb637	EDNA74	40
8b0f27f6527817d316de0557aadeb637	EDNA91	51
8b0f27f6527817d316de0557aadeb637	EDNA92	57
8b0f27f6527817d316de0557aadeb637	EDNA79	48
8b0f27f6527817d316de0557aadeb637	EDNA93	116
8b0f27f6527817d316de0557aadeb637	EDNA94	65
8b0f27f6527817d316de0557aadeb637	EDNA95	79
8b0f27f6527817d316de0557aadeb637	EDNA96	108
8b0f27f6527817d316de0557aadeb637	EDNA97	85
8b0f27f6527817d316de0557aadeb637	EDNA98	59
8b0f27f6527817d316de0557aadeb637	EDNA99	64
8b0f27f6527817d316de0557aadeb637	EDNA22	14
8b0f27f6527817d316de0557aadeb637	EDNA23	21
8b0f27f6527817d316de0557aadeb637	EDNA24	28
8b0f27f6527817d316de0557aadeb637	EDNA25	59
8b0f27f6527817d316de0557aadeb637	EDNA26	9
8b0f27f6527817d316de0557aadeb637	EDNA27	51
8b0f27f6527817d316de0557aadeb637	EDNA40	740
8b0f27f6527817d316de0557aadeb637	EDNA41	657
8b0f27f6527817d316de0557aadeb637	EDNA42	630
8b0f27f6527817d316de0557aadeb637	EDNA43	238
8b0f27f6527817d316de0557aadeb637	EDNA44	303
8b0f27f6527817d316de0557aadeb637	EDNA45	245
f0b321ea8028302ee6901e7de3ce6caf	EDNA87	39
f0b321ea8028302ee6901e7de3ce6caf	MB9	1
f0b321ea8028302ee6901e7de3ce6caf	MB20	9
f0b321ea8028302ee6901e7de3ce6caf	EDNA79	75
f0b321ea8028302ee6901e7de3ce6caf	MB12	54
f0b321ea8028302ee6901e7de3ce6caf	EDNA98	13
f0b321ea8028302ee6901e7de3ce6caf	EDNA40	1573
f0b321ea8028302ee6901e7de3ce6caf	MB13	24
f0b321ea8028302ee6901e7de3ce6caf	EDNA41	866
